Morning,Exercise,117,3
Morning,Relaxation,18,4
Evening,Exercise,45,4
Morning,Exercise,101,4
Night,Exercise,46,3
Afternoon,Exercise,88,2
Evening,Exercise,29,4
Evening,Relaxation,75,3
Morning,Exercise,77,2
Evening,Exercise,151,5
Night,Relaxation,107,5
Morning,Exercise,44,4
Morning,Relaxation,21,2
Morning,Exercise,46,2
Evening,Relaxation,28,4
Afternoon,Relaxation,66,2
Night,Exercise,67,3
Night,Exercise,173,4
Afternoon,Exercise,109,5
Night,Relaxation,129,3
Morning,Relaxation,96,4
Morning,Exercise,35,3
Morning,Relaxation,69,4
Night,Relaxation,47,2
Night,Exercise,110,4
Afternoon,Exercise,71,3
Night,Exercise,63,2
Afternoon,Relaxation,32,2
Evening,Exercise,57,2
Afternoon,Exercise,64,3
Evening,Exercise,112,5
Night,Relaxation,106,3
Afternoon,Exercise,101,4
Morning,Exercise,56,3
Night,Exercise,102,3
Afternoon,Relaxation,55,3
Night,Relaxation,115,2
Morning,Relaxation,125,4
Morning,Exercise,62,4
Evening,Relaxation,85,3
Morning,Exercise,72,5
Evening,Relaxation,127,4
Afternoon,Exercise,128,4
Night,Exercise,119,2
Afternoon,Exercise,119,3
Morning,Relaxation,91,4
Morning,Relaxation,109,3
Evening,Exercise,133,3
Afternoon,Relaxation,143,3
Evening,Relaxation,86,4
Evening,Relaxation,147,5
Night,Exercise,95,4
Afternoon,Relaxation,86,2
Evening,Relaxation,93,1
Night,Relaxation,109,3
Afternoon,Exercise,36,3
Afternoon,Relaxation,76,2
Afternoon,Exercise,163,5
Night,Exercise,129,4
Evening,Exercise,145,4
Evening,Relaxation,109,5
Morning,Relaxation,21,4
Afternoon,Relaxation,67,3
Night,Exercise,74,2
Afternoon,Relaxation,147,3
Morning,Exercise,103,2
Night,Relaxation,63,2
Evening,Exercise,96,4
Evening,Exercise,135,3
Night,Relaxation,50,3
Evening,Relaxation,36,3
Afternoon,Relaxation,96,5
Night,Relaxation,96,5
Morning,Exercise,58,4
Morning,Exercise,62,3
Morning,Exercise,112,1
Evening,Relaxation,46,3
Afternoon,Relaxation,58,5
Night,Relaxation,119,4
Afternoon,Exercise,116,5
Night,Relaxation,89,2
Night,Relaxation,92,5
Night,Relaxation,149,5
Afternoon,Relaxation,56,3
Evening,Exercise,61,3
Night,Relaxation,133,3
Evening,Relaxation,115,3
Morning,Relaxation,44,3
Evening,Relaxation,40,1
Night,Exercise,117,4
Evening,Exercise,142,5
Afternoon,Relaxation,134,5
Evening,Relaxation,19,2
Morning,Exercise,32,4
Evening,Exercise,138,5
Afternoon,Relaxation,49,1
Evening,Relaxation,38,4
Afternoon,Relaxation,140,2
Morning,Exercise,52,3
Afternoon,Relaxation,131,2
Night,Relaxation,97,1
Night,Relaxation,66,2
Evening,Exercise,72,4
Night,Relaxation,22,2
Evening,Relaxation,74,1
Afternoon,Relaxation,112,4
Evening,Relaxation,44,4
Night,Relaxation,97,2
Afternoon,Relaxation,97,1
Night,Relaxation,102,4
Evening,Relaxation,64,4
Evening,Exercise,114,4
Morning,Exercise,92,4
Morning,Exercise,30,4
Afternoon,Exercise,105,4
Evening,Relaxation,124,2
Morning,Exercise,125,5
Evening,Relaxation,122,2
Evening,Relaxation,180,4
Night,Relaxation,73,4
Afternoon,Relaxation,129,5
Night,Relaxation,67,5
Night,Relaxation,111,3
Evening,Relaxation,106,4
Night,Relaxation,92,4
Night,Exercise,97,5
Night,Relaxation,90,4
Afternoon,Exercise,127,2
Night,Relaxation,92,1
Night,Exercise,150,3
Night,Exercise,70,3
Night,Exercise,139,4
Night,Relaxation,141,5
Morning,Exercise,98,4
Evening,Relaxation,95,3
Night,Exercise,40,2
Afternoon,Exercise,105,5
Afternoon,Relaxation,32,3
Evening,Relaxation,78,2
Morning,Exercise,54,3
Evening,Relaxation,134,3
Afternoon,Relaxation,34,4
Afternoon,Exercise,39,4
Morning,Relaxation,63,4
Afternoon,Exercise,59,2
Morning,Relaxation,83,2
Morning,Exercise,86,4
Night,Relaxation,92,3
Night,Relaxation,60,5
Evening,Relaxation,43,5
Morning,Exercise,119,1
Afternoon,Exercise,96,4
Night,Relaxation,76,3
Night,Relaxation,121,3
Evening,Exercise,81,4
Morning,Relaxation,131,3
Night,Exercise,41,3
Evening,Relaxation,57,4
Afternoon,Exercise,50,4
Morning,Exercise,89,3
Evening,Exercise,49,4
Morning,Relaxation,173,5
Night,Exercise,120,3
Afternoon,Relaxation,97,5
Night,Exercise,84,4
Morning,Relaxation,89,3
Morning,Exercise,34,3
Afternoon,Exercise,15,2
Evening,Exercise,112,2
Morning,Exercise,119,2
Morning,Exercise,95,3
Afternoon,Relaxation,45,4
Morning,Relaxation,92,2
Night,Relaxation,72,1
Morning,Relaxation,21,4
Night,Relaxation,152,1
Morning,Exercise,99,4
Afternoon,Relaxation,23,3
Evening,Relaxation,74,5
Evening,Exercise,112,2
Afternoon,Relaxation,71,3
Evening,Relaxation,144,5
Night,Relaxation,29,1
Morning,Relaxation,134,4
Night,Relaxation,70,3
Morning,Relaxation,104,3
Afternoon,Exercise,85,3
Morning,Relaxation,75,2
Night,Relaxation,82,4
Afternoon,Exercise,77,4
Afternoon,Exercise,92,3
Morning,Exercise,115,3
Afternoon,Relaxation,105,5
Morning,Relaxation,115,4
Night,Exercise,120,4
Morning,Relaxation,82,4
Night,Relaxation,105,5
Morning,Exercise,42,4
Afternoon,Exercise,58,5
Morning,Exercise,119,2
Morning,Relaxation,83,2
Night,Exercise,106,3
Afternoon,Relaxation,115,3
Night,Relaxation,52,4
Afternoon,Relaxation,99,2
Night,Relaxation,128,2
Afternoon,Relaxation,49,3
Afternoon,Relaxation,88,5
Night,Exercise,74,4
Morning,Exercise,87,2
Night,Relaxation,97,5
Afternoon,Exercise,58,4
Morning,Exercise,137,4
Evening,Relaxation,97,2
Afternoon,Exercise,89,5
Morning,Exercise,101,4
Night,Relaxation,139,5
Night,Relaxation,168,4
Night,Relaxation,89,4
Morning,Exercise,126,4
Evening,Exercise,96,3
Night,Exercise,16,2
Evening,Relaxation,126,4
Morning,Relaxation,106,3
Morning,Relaxation,139,2
Morning,Exercise,47,5
Morning,Exercise,105,3
Morning,Exercise,44,3
Morning,Exercise,122,2
Afternoon,Relaxation,146,4
Evening,Exercise,67,3
Afternoon,Exercise,62,2
Night,Relaxation,116,3
Afternoon,Relaxation,94,3
Morning,Exercise,41,1
Evening,Exercise,148,2
Morning,Relaxation,80,3
Evening,Relaxation,88,2
Night,Exercise,109,5
Night,Relaxation,84,2
Evening,Relaxation,51,3
Morning,Relaxation,35,3
Evening,Relaxation,125,5
Morning,Relaxation,51,4
Night,Relaxation,106,3
Night,Exercise,40,4
Night,Relaxation,112,3
Afternoon,Exercise,77,2
Afternoon,Exercise,43,2
Night,Exercise,80,3
Evening,Relaxation,35,4
Night,Relaxation,19,2
Night,Relaxation,129,1
Evening,Relaxation,138,3
Morning,Relaxation,92,2
Afternoon,Exercise,57,3
Evening,Exercise,138,4
Night,Relaxation,105,4
Night,Relaxation,88,5
Morning,Relaxation,99,4
Morning,Relaxation,102,4
Morning,Relaxation,69,3
Morning,Exercise,31,2
Evening,Relaxation,144,2
Morning,Exercise,47,3
Morning,Exercise,36,2
Morning,Exercise,38,4
Night,Relaxation,66,4
Morning,Relaxation,102,2
Evening,Relaxation,127,2
Afternoon,Exercise,110,2
Evening,Relaxation,39,3
Evening,Relaxation,129,5
Afternoon,Relaxation,82,3
Morning,Exercise,100,4
Afternoon,Relaxation,46,3
Evening,Relaxation,24,4
Morning,Exercise,23,5
Afternoon,Exercise,65,2
Afternoon,Relaxation,70,4
Morning,Exercise,58,2
Night,Relaxation,18,2
Afternoon,Relaxation,71,4
Afternoon,Relaxation,93,4
Evening,Exercise,152,2
Night,Relaxation,21,5
Night,Relaxation,81,2
Night,Relaxation,116,5
Morning,Relaxation,168,3
Morning,Exercise,35,3
Morning,Exercise,73,3
Evening,Exercise,116,5
Morning,Exercise,96,2
Night,Exercise,81,3
Morning,Relaxation,112,3
Night,Relaxation,18,3
Night,Exercise,49,3
Night,Relaxation,79,1
Morning,Exercise,56,3
Morning,Exercise,101,4
Morning,Relaxation,32,2
Afternoon,Exercise,117,1
Night,Exercise,134,4
Night,Relaxation,110,3
Night,Relaxation,41,5
Evening,Relaxation,91,3
Night,Relaxation,69,3
Night,Relaxation,137,3
Evening,Relaxation,101,1
Evening,Exercise,63,2
Afternoon,Relaxation,136,5
Night,Exercise,115,5
Afternoon,Relaxation,20,2
Night,Exercise,30,4
Night,Relaxation,20,4
Afternoon,Exercise,66,1
Night,Relaxation,68,1
Afternoon,Exercise,107,3
Night,Relaxation,107,1
Evening,Relaxation,95,4
Afternoon,Relaxation,48,3
Night,Exercise,53,4
Evening,Exercise,28,1
Evening,Exercise,147,4
Night,Relaxation,75,2
Afternoon,Exercise,151,2
Morning,Exercise,80,2
Night,Exercise,65,2
Evening,Relaxation,43,3
Night,Relaxation,85,3
Night,Exercise,98,2
Evening,Exercise,59,3
Afternoon,Relaxation,43,3
Morning,Relaxation,40,1
Evening,Exercise,111,4
Night,Relaxation,56,4
Evening,Exercise,71,3
Evening,Relaxation,114,4
Night,Exercise,41,1
Morning,Exercise,53,3
Morning,Exercise,136,4
Morning,Exercise,142,5
Morning,Exercise,80,3
Morning,Relaxation,174,5
Morning,Exercise,34,2
Night,Relaxation,94,3
Evening,Exercise,144,3
Morning,Exercise,138,5
Night,Relaxation,98,4
Afternoon,Relaxation,115,5
Night,Relaxation,132,2
Evening,Relaxation,149,2
Night,Exercise,167,5
Evening,Exercise,139,5
Night,Relaxation,109,2
Afternoon,Relaxation,58,2
Night,Relaxation,86,1
Evening,Relaxation,34,2
Evening,Exercise,96,5
Evening,Relaxation,78,3
Night,Relaxation,65,2
Night,Relaxation,15,4
Evening,Relaxation,113,4
Evening,Relaxation,65,2
Night,Exercise,45,3
Night,Relaxation,81,3
Night,Relaxation,36,3
Afternoon,Exercise,44,4
Morning,Exercise,97,4
Morning,Relaxation,44,2
Evening,Relaxation,139,4
Evening,Relaxation,65,3
Evening,Exercise,82,4
Morning,Exercise,96,3
Night,Relaxation,117,3
Morning,Relaxation,35,4
Evening,Exercise,112,3
Night,Relaxation,19,3
Evening,Relaxation,116,5
Morning,Exercise,80,5
Night,Relaxation,128,5
Evening,Exercise,73,3
Morning,Relaxation,140,5
Night,Relaxation,22,3
Evening,Exercise,93,3
Morning,Exercise,70,5
Afternoon,Exercise,71,2
Morning,Relaxation,61,1
Morning,Exercise,48,2
Afternoon,Relaxation,54,2
Morning,Exercise,93,2
Afternoon,Exercise,175,5
Morning,Exercise,85,3
Afternoon,Relaxation,48,3
Afternoon,Exercise,45,4
Afternoon,Relaxation,117,4
Evening,Relaxation,137,1
Morning,Relaxation,71,3
Afternoon,Exercise,149,5
Evening,Exercise,177,3
Afternoon,Relaxation,136,2
Night,Relaxation,64,1
Afternoon,Exercise,41,2
Evening,Relaxation,75,3
Afternoon,Exercise,30,3
Evening,Relaxation,48,3
Morning,Exercise,43,2
Morning,Relaxation,144,4
Night,Relaxation,49,1
Evening,Relaxation,135,2
Night,Relaxation,67,3
Night,Relaxation,28,2
Afternoon,Exercise,50,4
Evening,Relaxation,47,5
Evening,Relaxation,57,4
Night,Relaxation,179,3
Morning,Exercise,100,4
Morning,Exercise,127,4
Night,Relaxation,61,3
Night,Exercise,43,2
Afternoon,Exercise,73,4
Evening,Relaxation,86,2
Evening,Relaxation,23,3
Morning,Exercise,63,2
Night,Exercise,45,4
Night,Exercise,76,3
Afternoon,Exercise,70,4
Afternoon,Exercise,45,2
Night,Exercise,116,4
Evening,Exercise,96,4
Evening,Relaxation,18,3
Evening,Relaxation,150,5
Night,Relaxation,142,5
Afternoon,Relaxation,28,1
Morning,Relaxation,82,3
Night,Exercise,72,1
Afternoon,Relaxation,71,4
Evening,Exercise,92,2
Morning,Exercise,104,3
Afternoon,Exercise,104,4
Evening,Relaxation,121,5
Night,Exercise,72,4
Evening,Relaxation,57,4
Afternoon,Relaxation,82,3
Afternoon,Exercise,167,5
Afternoon,Relaxation,106,5
Night,Relaxation,137,4
Night,Relaxation,95,2
Night,Relaxation,129,5
Night,Relaxation,30,5
Morning,Relaxation,67,3
Afternoon,Exercise,44,4
Morning,Exercise,58,2
Morning,Exercise,60,3
Evening,Relaxation,113,3
Evening,Exercise,83,3
Afternoon,Relaxation,22,4
Evening,Relaxation,114,4
Afternoon,Relaxation,117,5
Afternoon,Relaxation,35,5
Night,Relaxation,177,2
Night,Relaxation,50,4
Night,Relaxation,74,2
Afternoon,Relaxation,110,3
Afternoon,Exercise,67,4
Morning,Relaxation,162,5
Night,Relaxation,127,4
Afternoon,Exercise,80,2
Afternoon,Relaxation,70,4
Evening,Relaxation,78,4
Evening,Relaxation,115,2
Morning,Relaxation,75,3
Night,Relaxation,16,4
Evening,Relaxation,145,5
Morning,Exercise,30,2
Night,Relaxation,76,3
Night,Relaxation,68,2
Evening,Relaxation,73,3
Afternoon,Exercise,149,4
Afternoon,Relaxation,150,1
Night,Exercise,31,4
Evening,Relaxation,83,2
Morning,Relaxation,141,3
Night,Relaxation,62,3
Evening,Exercise,44,2
Night,Relaxation,170,3
Night,Relaxation,82,4
Morning,Exercise,83,4
Night,Relaxation,59,3
Morning,Relaxation,111,3
Night,Relaxation,97,3
Evening,Relaxation,38,4
Evening,Relaxation,75,1
Evening,Relaxation,95,2
Morning,Exercise,68,5
Night,Relaxation,50,2
Night,Exercise,137,2
Evening,Exercise,45,4
Evening,Relaxation,20,3
Night,Relaxation,68,3
Night,Relaxation,119,3
Evening,Relaxation,66,3
Morning,Relaxation,53,4
Night,Exercise,150,2
Afternoon,Exercise,78,3
Morning,Relaxation,80,2
Afternoon,Exercise,31,3
Afternoon,Relaxation,91,3
Afternoon,Exercise,95,2
Evening,Relaxation,36,4
Morning,Relaxation,73,2
Night,Exercise,99,5
Afternoon,Relaxation,97,5
Morning,Exercise,15,2
Evening,Relaxation,138,5
Afternoon,Relaxation,102,3
Afternoon,Exercise,115,1
Morning,Exercise,108,4
Night,Exercise,38,3
Afternoon,Exercise,127,3
Evening,Relaxation,16,3
Evening,Relaxation,101,5
Night,Exercise,77,4
Morning,Exercise,33,4
Afternoon,Relaxation,131,1
Evening,Exercise,22,2
Morning,Relaxation,26,3
Afternoon,Exercise,86,2
Evening,Relaxation,112,5
Afternoon,Exercise,88,3
Afternoon,Relaxation,19,3
Evening,Exercise,138,2
Afternoon,Relaxation,75,3
Evening,Relaxation,111,2
Night,Exercise,70,2
Afternoon,Relaxation,124,5
Night,Relaxation,121,3
Night,Exercise,59,3
Evening,Relaxation,122,2
Morning,Relaxation,39,4
Morning,Relaxation,75,4
Morning,Exercise,31,4
Evening,Exercise,51,1
Night,Relaxation,124,4
Afternoon,Relaxation,83,1
Afternoon,Exercise,114,4
Morning,Exercise,94,5
Morning,Exercise,53,3
Evening,Exercise,132,3
Evening,Exercise,16,5
Night,Relaxation,96,5
Morning,Exercise,99,4
Afternoon,Exercise,35,4
Afternoon,Relaxation,36,5
Evening,Relaxation,40,4
Morning,Relaxation,111,2
Evening,Relaxation,139,5
Night,Relaxation,124,3
Night,Relaxation,115,4
Afternoon,Relaxation,75,3
Afternoon,Exercise,110,2
Night,Relaxation,108,5
Morning,Relaxation,134,3
Night,Relaxation,131,1
Night,Exercise,118,3
Evening,Exercise,158,4
Afternoon,Exercise,120,4
Evening,Exercise,125,5
Morning,Exercise,86,4
Evening,Exercise,88,3
Morning,Exercise,102,4
Evening,Relaxation,103,5
Evening,Exercise,92,4
Evening,Relaxation,110,5
Morning,Exercise,46,3
Morning,Relaxation,52,2
Evening,Relaxation,30,3
Afternoon,Relaxation,81,3
Afternoon,Exercise,137,5
Afternoon,Exercise,96,3
Morning,Exercise,30,2
Evening,Relaxation,133,4
Afternoon,Exercise,123,5
Night,Exercise,55,3
Night,Exercise,52,3
Night,Relaxation,103,3
Night,Relaxation,46,3
Morning,Relaxation,35,2
Night,Exercise,83,1
Night,Relaxation,165,1
Afternoon,Relaxation,144,5
Evening,Exercise,86,2
Morning,Exercise,96,3
Morning,Relaxation,47,3
Night,Relaxation,122,2
Night,Relaxation,177,2
Night,Relaxation,125,2
Morning,Relaxation,114,5
Evening,Relaxation,133,2
Night,Relaxation,90,5
Afternoon,Relaxation,52,4
Evening,Relaxation,38,2
Morning,Exercise,52,2
Night,Relaxation,83,3
Night,Relaxation,118,4
Evening,Exercise,80,4
Afternoon,Exercise,84,5
Afternoon,Exercise,44,2
Morning,Exercise,49,5
Morning,Exercise,106,4
Night,Exercise,54,3
Morning,Relaxation,160,2
Afternoon,Exercise,40,4
Evening,Exercise,57,4
Evening,Exercise,89,4
Evening,Relaxation,56,3
Morning,Relaxation,121,5
Afternoon,Exercise,99,4
Evening,Exercise,105,2
Afternoon,Relaxation,24,2
Afternoon,Exercise,63,2
Afternoon,Relaxation,69,3
Afternoon,Exercise,103,4
Afternoon,Exercise,156,5
Night,Exercise,112,5
Evening,Relaxation,32,3
Evening,Exercise,76,1
Afternoon,Exercise,128,4
Night,Exercise,60,5
Night,Relaxation,76,1
Evening,Exercise,170,4
Evening,Relaxation,79,4
Morning,Exercise,109,5
Afternoon,Exercise,84,4
Evening,Relaxation,133,4
Evening,Exercise,135,4
Afternoon,Relaxation,53,2
Night,Relaxation,97,4
Evening,Relaxation,38,5
Afternoon,Relaxation,93,5
Afternoon,Exercise,143,5
Night,Relaxation,105,5
Night,Relaxation,53,4
Night,Exercise,131,2
Night,Exercise,88,4
Morning,Relaxation,30,3
Night,Relaxation,68,2
Morning,Exercise,68,2
Afternoon,Exercise,83,4
Morning,Relaxation,53,2
Afternoon,Relaxation,42,4
Afternoon,Exercise,83,4
Evening,Exercise,77,1
Morning,Relaxation,110,4
Afternoon,Relaxation,154,2
Afternoon,Exercise,62,3
Afternoon,Relaxation,90,5
Evening,Relaxation,45,5
Afternoon,Relaxation,54,4
Night,Relaxation,150,4
Evening,Exercise,147,4
Morning,Exercise,80,4
Afternoon,Exercise,55,3
Morning,Exercise,38,5
Evening,Relaxation,140,5
Afternoon,Relaxation,132,4
Afternoon,Exercise,103,5
Night,Exercise,75,1
Night,Relaxation,111,4
Afternoon,Exercise,154,5
Night,Relaxation,101,3
Night,Relaxation,112,3
Evening,Relaxation,23,3
Morning,Exercise,79,3
Morning,Exercise,20,4
Night,Relaxation,150,2
Morning,Exercise,74,4
Evening,Exercise,79,2
Night,Exercise,89,1
Morning,Relaxation,90,5
Afternoon,Relaxation,56,1
Afternoon,Exercise,54,2
Morning,Exercise,117,4
Morning,Exercise,59,5
Evening,Exercise,84,2
Evening,Exercise,74,4
Night,Relaxation,149,4
Morning,Exercise,31,5
Evening,Relaxation,94,5
Afternoon,Exercise,169,2
Afternoon,Exercise,99,2
Morning,Exercise,85,3
Morning,Exercise,153,4
Evening,Exercise,75,5
Afternoon,Exercise,96,4
Afternoon,Relaxation,148,3
Morning,Exercise,43,3
Afternoon,Relaxation,97,4
Evening,Relaxation,131,3
Evening,Relaxation,109,1
Afternoon,Relaxation,124,5
Night,Relaxation,18,4
Afternoon,Relaxation,19,2
Night,Exercise,80,2
Night,Exercise,82,4
Morning,Exercise,102,2
Morning,Relaxation,32,4
Afternoon,Relaxation,34,4
Night,Relaxation,27,2
Evening,Exercise,55,1
Evening,Exercise,143,2
Evening,Relaxation,115,3
Morning,Exercise,136,1
Morning,Relaxation,87,4
Evening,Exercise,114,3
Evening,Exercise,78,3
Evening,Relaxation,116,4
Morning,Exercise,111,5
Night,Exercise,105,4
Afternoon,Relaxation,75,4
Evening,Relaxation,55,5
Morning,Exercise,115,1
Afternoon,Exercise,167,5
Morning,Relaxation,143,4
Morning,Exercise,119,2
Night,Exercise,105,5
Evening,Relaxation,40,1
Morning,Relaxation,84,5
Morning,Exercise,74,4
Evening,Relaxation,40,3
Evening,Exercise,67,2
Evening,Relaxation,38,2
Afternoon,Exercise,72,4
Night,Relaxation,122,4
Morning,Exercise,45,5
Afternoon,Relaxation,118,4
Afternoon,Exercise,106,4
Night,Exercise,164,2
Night,Relaxation,114,4
Night,Exercise,42,4
Night,Relaxation,92,1
Evening,Relaxation,74,4
Evening,Relaxation,109,5
Night,Relaxation,57,4
Morning,Relaxation,20,3
Night,Relaxation,146,5
Night,Exercise,111,5
Evening,Exercise,65,3
Evening,Relaxation,53,4
Evening,Relaxation,45,3
Evening,Relaxation,79,4
Night,Relaxation,113,2
Afternoon,Relaxation,112,2
Evening,Relaxation,139,3
Night,Exercise,35,3
Evening,Exercise,180,4
Evening,Exercise,70,2
Night,Relaxation,21,2
Morning,Exercise,111,1
Night,Exercise,130,3
Morning,Exercise,66,4
Evening,Relaxation,129,5
Night,Relaxation,64,5
Afternoon,Relaxation,27,4
Evening,Relaxation,89,3
Evening,Relaxation,36,4
Night,Exercise,36,2
Evening,Exercise,137,2
Afternoon,Relaxation,111,1
Afternoon,Exercise,98,4
Night,Relaxation,103,4
Evening,Relaxation,137,5
Evening,Exercise,54,4
Morning,Exercise,87,4
Evening,Relaxation,52,1
Afternoon,Relaxation,125,4
Afternoon,Relaxation,144,5
Afternoon,Relaxation,36,3
Evening,Exercise,83,3
Afternoon,Exercise,171,3
Morning,Exercise,101,3
Evening,Relaxation,139,5
Night,Exercise,150,4
Evening,Exercise,32,4
Morning,Exercise,162,5
Evening,Relaxation,105,4
Evening,Relaxation,85,2
Afternoon,Exercise,35,3
Night,Relaxation,140,4
Afternoon,Relaxation,31,4
Night,Exercise,123,4
Evening,Relaxation,124,5
Afternoon,Relaxation,77,2
Morning,Exercise,76,3
Morning,Exercise,35,3
Evening,Exercise,76,3
Morning,Exercise,33,5
Afternoon,Exercise,125,2
Evening,Relaxation,117,3
Morning,Exercise,87,3
Evening,Relaxation,68,2
Afternoon,Exercise,49,1
Evening,Relaxation,124,4
Night,Relaxation,50,2
Evening,Relaxation,62,3
Morning,Relaxation,80,3
Night,Relaxation,177,3
Afternoon,Exercise,139,5
Morning,Exercise,143,4
Afternoon,Exercise,54,4
Evening,Relaxation,120,5
Afternoon,Exercise,66,3
Evening,Relaxation,21,3
Evening,Exercise,129,3
Afternoon,Exercise,118,3
Evening,Exercise,56,3
Morning,Relaxation,109,2
Morning,Relaxation,133,2
Evening,Exercise,26,3
Evening,Relaxation,85,3
Evening,Relaxation,94,3
Morning,Exercise,145,4
Night,Relaxation,43,3
Afternoon,Exercise,74,2
Afternoon,Exercise,73,3
Evening,Relaxation,70,5
Morning,Exercise,103,1
Evening,Relaxation,133,4
Morning,Relaxation,113,4
Morning,Exercise,99,1
Night,Exercise,103,3
Morning,Exercise,34,5
Evening,Relaxation,30,2
Night,Relaxation,29,3
Afternoon,Exercise,87,2
Morning,Exercise,104,2
Night,Exercise,57,2
Evening,Relaxation,94,1
Night,Relaxation,110,3
Afternoon,Relaxation,62,3
Morning,Exercise,113,1
Evening,Relaxation,99,4
Afternoon,Exercise,99,2
Evening,Exercise,61,1
Night,Relaxation,71,3
Evening,Exercise,143,3
Afternoon,Exercise,118,4
Morning,Exercise,67,2
Evening,Exercise,108,4
Evening,Relaxation,107,1
Night,Relaxation,38,3
Evening,Relaxation,78,1
Night,Relaxation,52,4
Morning,Relaxation,96,3
Morning,Relaxation,106,3
Night,Exercise,166,3
Evening,Relaxation,68,3
Night,Relaxation,41,3
Morning,Relaxation,75,3
Morning,Exercise,132,1
Night,Relaxation,31,5
Evening,Relaxation,127,5
Night,Exercise,105,2
Morning,Relaxation,37,3
Afternoon,Relaxation,93,2
Morning,Exercise,81,2
Evening,Exercise,86,1
Afternoon,Exercise,74,5
Morning,Relaxation,59,4
Night,Exercise,19,2
Night,Relaxation,119,1
Evening,Relaxation,43,4
Afternoon,Relaxation,145,3
Evening,Exercise,68,4
Night,Exercise,50,4
Afternoon,Relaxation,60,5
Morning,Exercise,120,2
Morning,Exercise,48,4
Evening,Relaxation,33,2
Afternoon,Exercise,40,5
Afternoon,Exercise,59,2
Afternoon,Relaxation,54,3
Morning,Relaxation,68,2
Afternoon,Exercise,73,3
Evening,Relaxation,90,1
Afternoon,Exercise,141,5
Night,Exercise,100,4
Evening,Relaxation,77,4
Evening,Relaxation,137,4
Night,Relaxation,63,4
Afternoon,Exercise,95,4
Evening,Exercise,57,4
Night,Relaxation,29,5
Night,Relaxation,96,4
Night,Exercise,118,5
Evening,Exercise,130,2
Evening,Exercise,36,2
Night,Relaxation,168,3
Night,Relaxation,90,1
Afternoon,Exercise,78,5
Morning,Relaxation,85,2
Morning,Relaxation,115,5
Morning,Exercise,65,4
Evening,Exercise,125,5
Night,Exercise,17,3
Afternoon,Relaxation,40,3
Morning,Exercise,61,2
Evening,Relaxation,100,4
Night,Relaxation,94,3
Morning,Exercise,144,2
Evening,Exercise,77,3
Morning,Exercise,107,1
Morning,Exercise,157,5
Afternoon,Relaxation,63,3
Night,Relaxation,108,2
Evening,Relaxation,78,2
Night,Relaxation,126,4
Evening,Relaxation,59,4
Night,Relaxation,108,3
Afternoon,Exercise,65,3
Morning,Relaxation,28,5
Evening,Exercise,41,2
Night,Relaxation,96,5
Morning,Exercise,177,3
Night,Relaxation,84,5
Afternoon,Exercise,129,3
Evening,Relaxation,60,4
Morning,Exercise,77,3
Morning,Exercise,163,3
Afternoon,Relaxation,71,4
Night,Relaxation,122,4
Morning,Exercise,78,3
Morning,Exercise,96,2
Morning,Relaxation,103,2
Evening,Exercise,162,3
Morning,Exercise,73,5
Night,Relaxation,102,3
Evening,Exercise,177,4
Evening,Exercise,113,5
Morning,Exercise,41,4
Night,Relaxation,78,5
Evening,Exercise,64,2
Evening,Exercise,51,2
Morning,Relaxation,53,3
Morning,Exercise,114,5
Afternoon,Relaxation,50,3
Night,Exercise,93,4
Afternoon,Exercise,66,3
Evening,Relaxation,102,5
Evening,Exercise,61,5
Afternoon,Exercise,61,3
Afternoon,Exercise,118,2
Afternoon,Relaxation,56,3
Morning,Exercise,93,1
Evening,Relaxation,47,1
Afternoon,Relaxation,74,4
Night,Relaxation,60,1
Morning,Exercise,47,5
Afternoon,Relaxation,51,4
Night,Relaxation,47,5
Evening,Exercise,144,2
Evening,Relaxation,51,2
Afternoon,Exercise,100,2
Evening,Relaxation,41,3
Afternoon,Relaxation,79,4
Evening,Relaxation,108,3
Morning,Exercise,59,4
Night,Exercise,147,4
Evening,Exercise,56,1
Evening,Relaxation,94,5
Afternoon,Exercise,126,1
Evening,Relaxation,104,3
Morning,Exercise,72,2
Evening,Relaxation,120,4
Morning,Relaxation,96,4
Afternoon,Relaxation,17,1
Afternoon,Relaxation,27,4
Morning,Exercise,82,2
Night,Exercise,110,4
Night,Relaxation,39,2
Evening,Relaxation,82,4
Morning,Exercise,103,5
Evening,Relaxation,75,4
Afternoon,Exercise,60,2
Night,Relaxation,147,5
Afternoon,Relaxation,112,5
Morning,Exercise,99,5
Morning,Relaxation,102,3
Night,Exercise,17,2
Morning,Relaxation,52,1
Night,Relaxation,42,2
Afternoon,Exercise,71,4
Afternoon,Exercise,51,5
Morning,Relaxation,100,2
Night,Exercise,100,3
Evening,Relaxation,116,4
Night,Relaxation,124,4
Morning,Exercise,59,3
Afternoon,Exercise,60,1
Morning,Relaxation,110,5
Morning,Exercise,123,4
Night,Relaxation,66,4
Evening,Relaxation,99,5
Evening,Exercise,29,3
Afternoon,Relaxation,100,3
Morning,Exercise,62,4
Afternoon,Relaxation,104,2
Morning,Exercise,118,4
Night,Relaxation,107,5
Night,Relaxation,111,2
Night,Relaxation,175,5
Evening,Exercise,82,2
Afternoon,Relaxation,99,2
Evening,Relaxation,96,3
Afternoon,Exercise,114,4
Evening,Exercise,82,3
Morning,Exercise,66,4
Morning,Relaxation,106,5
Afternoon,Exercise,113,4
