Afternoon,Relaxation,31,6,5
Evening,Relaxation,69,3,3
Night,Relaxation,22,7,7
Night,Relaxation,48,6,5
Afternoon,Relaxation,114,4,3
Morning,Exercise,97,4,3
Evening,Exercise,146,6,9
Morning,Relaxation,19,7,8
Morning,Exercise,96,7,7
Afternoon,Relaxation,56,6,5
Evening,Relaxation,111,7,6
Evening,Exercise,79,4,5
Night,Exercise,49,8,7
Evening,Relaxation,86,4,3
Night,Exercise,34,5,6
Evening,Relaxation,76,4,5
Morning,Exercise,38,3,4
Morning,Exercise,55,3,4
Morning,Exercise,91,6,8
Morning,Exercise,31,7,7
Evening,Exercise,36,8,9
Morning,Relaxation,87,3,3
Night,Exercise,145,4,4
Night,Relaxation,39,5,6
Afternoon,Exercise,167,3,3
Afternoon,Exercise,66,7,8
Afternoon,Exercise,52,4,3
Morning,Exercise,90,3,5
Evening,Relaxation,79,3,2
Afternoon,Exercise,159,7,7
Evening,Relaxation,140,8,10
Morning,Exercise,69,5,5
Morning,Relaxation,96,7,8
Evening,Relaxation,78,3,2
Afternoon,Exercise,93,7,7
Afternoon,Exercise,58,7,7
Afternoon,Exercise,31,6,6
Night,Exercise,130,4,3
Evening,Relaxation,143,3,4
Evening,Relaxation,72,5,4
Morning,Exercise,45,8,8
Morning,Exercise,52,3,4
Afternoon,Relaxation,124,8,10
Night,Exercise,47,6,6
Evening,Relaxation,135,6,8
Night,Exercise,69,6,7
Afternoon,Exercise,48,4,3
Morning,Exercise,86,8,9
Evening,Exercise,100,6,7
Night,Relaxation,55,6,6
Evening,Relaxation,56,6,6
Evening,Relaxation,134,3,4
Evening,Exercise,155,4,7
Morning,Relaxation,101,7,8
Morning,Relaxation,83,5,6
Morning,Exercise,163,5,5
Morning,Exercise,45,6,5
Afternoon,Relaxation,84,3,4
Night,Relaxation,169,6,5
Morning,Exercise,47,7,8
Evening,Exercise,79,7,7
Evening,Relaxation,132,6,5
Afternoon,Exercise,77,4,4
Night,Exercise,129,6,7
Evening,Relaxation,30,3,2
Night,Exercise,73,3,3
Night,Exercise,82,4,5
Night,Relaxation,38,5,4
Afternoon,Relaxation,149,4,6
Night,Relaxation,47,5,4
Afternoon,Relaxation,84,4,4
Night,Relaxation,58,4,4
Evening,Relaxation,78,7,7
Night,Exercise,38,3,4
Morning,Exercise,54,3,2
Night,Relaxation,75,5,5
Night,Relaxation,43,7,7
Afternoon,Relaxation,94,4,4
Evening,Relaxation,44,3,4
Evening,Exercise,47,7,6
Morning,Relaxation,53,6,6
Morning,Exercise,81,7,7
Morning,Relaxation,137,5,4
Evening,Relaxation,59,3,2
Night,Relaxation,126,6,6
Night,Exercise,110,5,7
Night,Relaxation,168,5,5
Morning,Exercise,83,4,3
Morning,Relaxation,41,8,8
Morning,Exercise,119,8,8
Night,Exercise,53,7,7
Night,Relaxation,16,3,2
Night,Relaxation,139,3,2
Morning,Relaxation,82,5,6
Morning,Exercise,105,8,9
Afternoon,Exercise,115,4,5
Afternoon,Exercise,115,7,6
Evening,Exercise,97,4,6
Afternoon,Relaxation,143,7,6
Morning,Relaxation,163,5,8
Evening,Relaxation,127,6,7
Afternoon,Exercise,85,6,7
Morning,Exercise,86,4,3
Afternoon,Exercise,30,4,4
Evening,Relaxation,70,3,4
Afternoon,Relaxation,19,8,9
Night,Relaxation,68,8,7
Evening,Relaxation,50,4,4
Evening,Relaxation,95,4,5
Night,Relaxation,106,7,8
Evening,Exercise,141,5,7
Afternoon,Relaxation,80,7,8
Night,Exercise,94,6,8
Afternoon,Exercise,102,5,5
Afternoon,Relaxation,84,8,8
Afternoon,Exercise,62,8,8
Morning,Exercise,68,4,5
Night,Exercise,41,3,4
Afternoon,Exercise,145,6,9
Morning,Relaxation,142,4,5
Evening,Relaxation,105,6,7
Morning,Relaxation,69,8,8
Evening,Exercise,65,4,4
Morning,Exercise,69,5,5
Afternoon,Relaxation,74,6,5
Afternoon,Relaxation,30,4,3
Night,Relaxation,51,7,7
Afternoon,Exercise,84,8,9
Evening,Relaxation,92,5,7
Afternoon,Relaxation,72,6,6
Afternoon,Exercise,84,6,7
Night,Relaxation,157,5,8
Afternoon,Exercise,133,4,4
Night,Exercise,77,4,5
Morning,Exercise,47,4,5
Night,Relaxation,93,6,7
Evening,Relaxation,77,3,3
Evening,Relaxation,126,8,7
Morning,Exercise,144,5,8
Morning,Relaxation,65,5,5
Evening,Exercise,161,7,6
Evening,Relaxation,38,8,8
Morning,Exercise,93,6,7
Evening,Relaxation,105,8,10
Afternoon,Exercise,84,7,7
Afternoon,Relaxation,34,4,4
Morning,Exercise,115,7,9
Evening,Relaxation,121,5,4
Night,Exercise,46,4,4
Night,Relaxation,58,4,3
Night,Relaxation,60,6,6
Evening,Exercise,75,5,6
Afternoon,Exercise,88,7,7
Night,Relaxation,44,3,4
Afternoon,Exercise,175,7,7
Afternoon,Relaxation,15,8,9
Morning,Exercise,83,7,8
Evening,Relaxation,107,6,6
Night,Relaxation,69,5,6
Evening,Relaxation,84,5,4
Evening,Relaxation,100,5,7
Morning,Relaxation,28,6,5
Evening,Relaxation,30,4,4
Night,Relaxation,52,8,8
Night,Relaxation,110,7,6
Night,Exercise,142,6,7
Evening,Relaxation,103,6,6
Morning,Relaxation,39,8,7
Morning,Relaxation,46,7,8
Morning,Exercise,48,3,2
Morning,Relaxation,76,3,3
Evening,Relaxation,108,6,7
Afternoon,Exercise,42,4,5
Evening,Relaxation,43,6,5
Evening,Relaxation,75,3,4
Evening,Relaxation,127,8,10
Morning,Exercise,56,3,4
Afternoon,Relaxation,88,6,6
Afternoon,Relaxation,174,7,10
Afternoon,Exercise,146,7,8
Morning,Exercise,72,4,3
Evening,Exercise,174,6,7
Evening,Exercise,93,4,3
Evening,Relaxation,142,6,9
Afternoon,Exercise,46,5,4
Morning,Relaxation,105,5,7
Evening,Exercise,119,5,7
Evening,Relaxation,91,8,10
Evening,Relaxation,42,3,2
Evening,Exercise,82,8,8
Evening,Exercise,102,3,4
Afternoon,Exercise,37,5,6
Afternoon,Relaxation,131,8,9
Morning,Relaxation,102,7,6
Afternoon,Exercise,175,5,4
Morning,Relaxation,71,8,8
Evening,Relaxation,89,6,5
Afternoon,Relaxation,146,4,4
Morning,Exercise,56,8,7
Night,Exercise,42,7,7
Evening,Exercise,57,3,3
Afternoon,Exercise,62,7,7
Evening,Relaxation,140,7,8
Night,Exercise,73,6,6
Evening,Relaxation,30,4,5
Evening,Relaxation,86,3,3
Morning,Exercise,76,5,4
Afternoon,Exercise,169,8,9
Evening,Exercise,111,8,8
Night,Relaxation,83,3,3
Night,Relaxation,27,3,2
Morning,Relaxation,81,6,7
Morning,Exercise,88,4,5
Morning,Exercise,117,3,3
Night,Relaxation,44,6,5
Afternoon,Exercise,40,4,5
Night,Relaxation,68,3,4
Morning,Relaxation,100,7,9
Morning,Exercise,116,5,5
Morning,Exercise,63,5,4
Evening,Relaxation,78,5,4
Night,Exercise,101,7,8
Evening,Relaxation,118,8,7
Morning,Exercise,54,8,9
Afternoon,Exercise,145,8,8
Morning,Exercise,147,3,5
Morning,Exercise,93,3,4
Night,Exercise,94,7,7
Night,Exercise,88,8,8
Evening,Exercise,102,5,6
Afternoon,Relaxation,108,7,6
Evening,Relaxation,37,7,6
Night,Relaxation,22,7,7
Afternoon,Relaxation,70,6,7
Afternoon,Relaxation,47,7,6
Evening,Exercise,80,5,4
Morning,Exercise,31,7,7
Morning,Relaxation,60,7,6
Afternoon,Relaxation,132,4,5
Morning,Exercise,69,4,5
Evening,Exercise,107,6,7
Night,Exercise,101,5,7
Night,Exercise,134,7,8
Night,Exercise,82,6,5
Evening,Relaxation,139,3,5
Evening,Relaxation,99,5,5
Afternoon,Relaxation,117,8,7
Evening,Relaxation,70,5,4
Afternoon,Exercise,116,6,7
Evening,Relaxation,69,3,3
Morning,Relaxation,43,4,5
Night,Relaxation,80,3,3
Night,Exercise,63,6,6
Night,Relaxation,149,7,10
Night,Exercise,114,8,10
Night,Relaxation,48,8,8
Night,Relaxation,111,3,5
Night,Exercise,124,4,3
Afternoon,Exercise,114,8,9
Afternoon,Relaxation,136,8,9
Morning,Relaxation,60,8,7
Morning,Exercise,85,3,3
Evening,Exercise,113,5,4
Morning,Exercise,171,6,8
Morning,Relaxation,180,6,6
Evening,Exercise,103,4,5
Morning,Exercise,100,4,5
Morning,Exercise,71,5,5
Afternoon,Exercise,82,4,3
Morning,Exercise,31,6,7
Evening,Relaxation,66,6,7
Night,Relaxation,133,7,7
Night,Exercise,131,3,4
Afternoon,Relaxation,28,7,7
Evening,Relaxation,117,8,10
Evening,Exercise,136,6,9
Evening,Exercise,98,6,5
Evening,Relaxation,58,3,2
Afternoon,Exercise,113,7,8
Night,Relaxation,64,3,2
Night,Relaxation,83,4,4
Morning,Exercise,41,6,5
Morning,Exercise,50,6,7
Night,Exercise,54,8,9
Afternoon,Relaxation,33,5,5
Evening,Exercise,136,8,10
Evening,Relaxation,63,8,8
Morning,Exercise,57,6,5
Evening,Exercise,92,8,10
Afternoon,Exercise,178,6,7
Morning,Exercise,93,4,6
Morning,Exercise,87,3,3
Morning,Exercise,73,8,8
Evening,Relaxation,17,4,3
Morning,Exercise,34,5,5
Morning,Relaxation,122,3,4
Evening,Relaxation,83,3,4
Morning,Exercise,84,4,5
Night,Exercise,157,6,8
Afternoon,Exercise,77,7,8
Evening,Exercise,148,7,7
Morning,Exercise,159,3,5
Morning,Exercise,149,8,10
Afternoon,Relaxation,135,5,6
Afternoon,Relaxation,28,3,2
Afternoon,Relaxation,30,7,7
Morning,Exercise,113,5,6
Evening,Relaxation,117,7,8
Evening,Relaxation,140,3,6
Evening,Exercise,79,4,5
Night,Relaxation,112,8,7
Morning,Relaxation,49,7,7
Evening,Relaxation,66,3,3
Night,Exercise,89,8,7
Night,Exercise,55,6,6
Afternoon,Exercise,60,4,3
Afternoon,Relaxation,54,5,5
Morning,Exercise,96,4,5
Evening,Relaxation,122,7,7
Night,Exercise,82,7,8
Evening,Relaxation,64,7,6
Afternoon,Relaxation,32,7,7
Morning,Relaxation,79,4,3
Night,Exercise,101,6,8
Afternoon,Exercise,64,4,5
Night,Relaxation,69,3,4
Morning,Exercise,146,4,4
Morning,Relaxation,146,4,3
Morning,Relaxation,97,5,6
Morning,Exercise,114,8,10
Night,Relaxation,64,4,4
Morning,Exercise,114,8,7
Night,Relaxation,118,5,7
Night,Relaxation,167,8,9
Afternoon,Exercise,109,3,2
Morning,Relaxation,128,8,7
Night,Relaxation,16,7,7
Night,Relaxation,74,3,2
Night,Relaxation,21,7,7
Afternoon,Relaxation,123,4,6
Evening,Relaxation,106,7,6
Morning,Exercise,101,3,3
Night,Exercise,53,3,2
Afternoon,Exercise,138,7,10
Night,Exercise,131,6,8
Afternoon,Relaxation,97,3,5
Evening,Relaxation,103,7,6
Night,Exercise,40,3,4
Afternoon,Relaxation,41,7,6
Afternoon,Exercise,63,4,3
Night,Relaxation,20,5,4
Night,Relaxation,106,8,10
Morning,Exercise,105,5,7
Afternoon,Relaxation,64,6,7
Night,Relaxation,116,3,2
Evening,Relaxation,114,8,10
Morning,Relaxation,104,7,7
Night,Relaxation,109,7,6
Night,Relaxation,37,4,4
Evening,Relaxation,137,4,7
Night,Relaxation,78,7,8
Morning,Exercise,58,6,7
Morning,Exercise,71,5,5
Evening,Exercise,45,3,2
Night,Relaxation,20,4,4
Evening,Exercise,178,5,5
Afternoon,Relaxation,100,8,9
Afternoon,Relaxation,67,5,4
Afternoon,Relaxation,143,5,7
Evening,Relaxation,62,4,4
Night,Relaxation,48,5,4
Evening,Relaxation,54,6,7
Evening,Relaxation,133,7,7
Evening,Relaxation,15,7,6
Morning,Relaxation,83,6,7
Evening,Exercise,57,6,6
Afternoon,Relaxation,72,3,3
Evening,Relaxation,114,6,6
Evening,Relaxation,61,6,7
Morning,Exercise,35,3,3
Night,Relaxation,114,3,3
Afternoon,Relaxation,140,3,2
Evening,Relaxation,30,8,9
Evening,Exercise,106,5,5
Evening,Relaxation,64,8,8
Night,Exercise,54,7,6
Afternoon,Relaxation,130,8,10
Morning,Exercise,101,6,5
Afternoon,Exercise,88,8,7
Night,Relaxation,17,8,7
Afternoon,Relaxation,99,3,3
Morning,Relaxation,148,5,6
Morning,Exercise,95,4,3
Evening,Exercise,99,6,5
Evening,Relaxation,76,3,4
Afternoon,Relaxation,57,7,8
Afternoon,Exercise,44,6,5
Night,Relaxation,56,6,7
Evening,Exercise,126,6,6
Afternoon,Exercise,66,7,7
Afternoon,Exercise,79,7,7
Night,Relaxation,129,5,5
Afternoon,Exercise,104,4,5
Afternoon,Exercise,99,6,6
Morning,Relaxation,129,3,4
Evening,Exercise,37,4,3
Evening,Relaxation,112,5,4
Morning,Exercise,91,5,7
Night,Exercise,106,5,4
Morning,Exercise,104,4,4
Afternoon,Exercise,66,7,7
Afternoon,Exercise,32,8,7
Night,Relaxation,136,3,4
Afternoon,Relaxation,178,6,5
Morning,Relaxation,156,8,8
Evening,Relaxation,92,8,9
Morning,Exercise,75,8,8
Night,Relaxation,64,7,6
Morning,Relaxation,179,3,2
Night,Relaxation,118,6,6
Night,Relaxation,53,6,7
Morning,Exercise,40,4,3
Night,Relaxation,138,6,6
Morning,Relaxation,67,3,3
Afternoon,Relaxation,104,4,4
Night,Relaxation,68,3,2
Morning,Relaxation,62,8,7
Evening,Exercise,55,4,4
Night,Relaxation,69,8,9
Evening,Relaxation,103,7,9
Afternoon,Relaxation,84,6,6
Night,Exercise,75,4,5
Night,Relaxation,24,8,7
Morning,Exercise,114,4,6
Evening,Relaxation,75,5,6
Evening,Exercise,131,7,7
Night,Relaxation,178,4,4
Night,Relaxation,141,3,5
Afternoon,Relaxation,71,8,7
Morning,Relaxation,68,6,6
Afternoon,Relaxation,108,8,7
Night,Relaxation,145,8,10
Morning,Exercise,109,6,8
Afternoon,Relaxation,31,7,8
Morning,Relaxation,45,8,9
Afternoon,Exercise,78,4,5
Night,Relaxation,84,3,4
Night,Relaxation,139,4,7
Afternoon,Relaxation,54,3,4
Evening,Exercise,146,3,6
Morning,Exercise,59,5,5
Night,Relaxation,65,3,4
Morning,Exercise,98,6,7
Night,Relaxation,73,8,9
Morning,Relaxation,148,5,4
Afternoon,Relaxation,137,3,6
Afternoon,Relaxation,59,3,4
Evening,Relaxation,42,5,4
Night,Relaxation,93,3,2
Morning,Exercise,86,7,8
Afternoon,Exercise,103,6,7
Afternoon,Exercise,63,8,8
Morning,Exercise,88,5,6
Morning,Exercise,92,3,5
Evening,Relaxation,90,4,4
Afternoon,Relaxation,34,7,7
Afternoon,Exercise,47,7,6
Evening,Exercise,25,7,8
Morning,Exercise,66,4,3
Morning,Exercise,42,4,4
Morning,Exercise,70,4,5
Morning,Exercise,69,5,4
Afternoon,Exercise,51,7,8
Evening,Exercise,123,6,8
Morning,Exercise,73,7,7
Afternoon,Relaxation,76,7,8
Evening,Exercise,116,8,8
Afternoon,Relaxation,37,6,7
Afternoon,Exercise,119,8,8
Evening,Relaxation,56,8,8
Afternoon,Exercise,139,3,4
Afternoon,Relaxation,67,3,3
Night,Relaxation,34,4,5
Evening,Relaxation,63,5,6
Morning,Exercise,115,8,9
Morning,Relaxation,105,5,7
Afternoon,Exercise,98,3,3
Evening,Exercise,64,3,2
Night,Relaxation,94,8,7
Afternoon,Exercise,161,7,10
Night,Relaxation,96,7,9
Afternoon,Relaxation,72,4,5
Evening,Exercise,84,7,7
Night,Exercise,109,3,3
Night,Relaxation,106,3,5
Afternoon,Exercise,112,7,6
Afternoon,Exercise,48,5,6
Evening,Relaxation,129,6,6
Evening,Exercise,98,4,4
Night,Relaxation,107,8,8
Night,Exercise,86,5,6
Night,Exercise,66,6,6
Evening,Exercise,62,8,8
Morning,Relaxation,119,5,6
Night,Relaxation,56,3,3
Night,Relaxation,80,5,5
Afternoon,Relaxation,46,7,7
Afternoon,Exercise,108,5,4
Morning,Relaxation,85,7,8
Night,Relaxation,36,4,5
Evening,Exercise,106,7,8
Morning,Exercise,119,8,7
Evening,Exercise,69,7,7
Evening,Exercise,30,4,3
Evening,Exercise,80,5,6
Morning,Exercise,41,7,7
Evening,Exercise,74,3,3
Evening,Relaxation,93,3,2
Morning,Exercise,40,3,2
Afternoon,Exercise,66,6,7
Morning,Relaxation,100,7,9
Night,Relaxation,88,4,4
Afternoon,Exercise,75,3,4
Night,Relaxation,68,5,4
Evening,Exercise,46,7,6
Evening,Relaxation,109,3,2
Night,Relaxation,121,5,4
Morning,Exercise,107,3,5
Morning,Exercise,30,8,7
Afternoon,Relaxation,133,7,9
Night,Exercise,35,3,2
Evening,Exercise,67,8,7
Evening,Exercise,70,4,4
Morning,Exercise,58,5,6
Evening,Exercise,85,5,6
Night,Relaxation,138,4,5
Evening,Relaxation,31,4,3
Afternoon,Relaxation,48,8,8
Night,Exercise,88,4,5
Morning,Exercise,114,5,4
Afternoon,Relaxation,87,5,6
Night,Exercise,24,6,7
Night,Relaxation,117,4,3
Morning,Exercise,80,5,4
Evening,Exercise,150,6,6
Night,Relaxation,52,3,4
Morning,Exercise,92,3,2
Evening,Exercise,87,5,5
Morning,Exercise,86,6,7
Morning,Exercise,48,5,5
Evening,Exercise,45,5,5
Evening,Relaxation,54,6,5
Afternoon,Exercise,67,3,2
Night,Relaxation,15,8,9
Morning,Exercise,89,8,7
Evening,Relaxation,72,3,2
Evening,Relaxation,26,4,4
Night,Exercise,83,3,3
Night,Relaxation,81,3,2
Morning,Exercise,47,7,7
Evening,Relaxation,124,8,9
Morning,Exercise,49,8,9
Evening,Relaxation,46,7,8
Evening,Relaxation,131,7,9
Morning,Exercise,74,6,5
Night,Relaxation,35,3,3
Afternoon,Exercise,67,3,2
Morning,Exercise,42,7,7
Evening,Relaxation,61,5,4
Night,Relaxation,105,6,5
Night,Exercise,91,4,5
Afternoon,Relaxation,60,7,7
Afternoon,Exercise,59,3,3
Night,Relaxation,38,6,5
Night,Exercise,94,6,6
Afternoon,Relaxation,17,3,2
Morning,Exercise,159,3,5
Afternoon,Exercise,15,6,5
Afternoon,Exercise,107,5,7
Evening,Exercise,89,3,2
Evening,Relaxation,32,8,8
Morning,Exercise,82,5,5
Evening,Relaxation,88,7,6
Night,Relaxation,74,4,3
Morning,Exercise,93,8,10
Morning,Exercise,49,8,8
Evening,Exercise,88,5,5
Afternoon,Relaxation,64,4,5
Morning,Exercise,44,7,8
Morning,Relaxation,75,4,3
Afternoon,Relaxation,38,6,6
Morning,Exercise,102,3,4
Night,Relaxation,74,7,8
Afternoon,Exercise,37,5,4
Night,Relaxation,53,7,7
Morning,Exercise,169,7,10
Afternoon,Exercise,108,5,5
Night,Relaxation,117,6,5
Night,Relaxation,114,8,7
Night,Relaxation,122,6,8
Afternoon,Exercise,113,7,9
Night,Relaxation,22,3,3
Night,Exercise,95,4,3
Night,Exercise,17,5,4
Morning,Exercise,48,3,4
Morning,Exercise,107,4,6
Morning,Exercise,87,3,2
Night,Exercise,126,7,9
Evening,Relaxation,91,4,4
Evening,Exercise,174,7,9
Morning,Exercise,78,4,4
Night,Relaxation,118,7,7
Night,Relaxation,89,3,2
Night,Relaxation,138,4,3
Morning,Relaxation,77,6,7
Evening,Relaxation,44,7,8
Evening,Exercise,84,7,8
Morning,Exercise,62,3,2
Night,Exercise,97,3,3
Afternoon,Relaxation,148,5,4
Afternoon,Exercise,68,8,7
Night,Relaxation,88,4,3
Afternoon,Exercise,92,6,5
Night,Relaxation,137,7,8
Night,Exercise,152,7,6
Night,Relaxation,104,4,3
Morning,Exercise,121,7,7
Evening,Relaxation,150,7,9
Morning,Relaxation,34,8,7
Morning,Exercise,63,4,5
Afternoon,Relaxation,146,3,5
Evening,Exercise,20,3,2
Evening,Exercise,118,8,7
Morning,Exercise,30,3,3
Morning,Exercise,77,8,9
Night,Relaxation,16,3,4
Evening,Relaxation,143,8,9
Afternoon,Exercise,78,5,4
Morning,Exercise,66,7,8
Evening,Relaxation,127,3,2
Night,Relaxation,147,8,8
Evening,Relaxation,140,4,4
Morning,Exercise,103,5,7
Night,Relaxation,86,3,2
Evening,Relaxation,100,7,6
Morning,Exercise,77,5,6
Morning,Relaxation,116,3,4
Afternoon,Exercise,74,8,7
Night,Relaxation,151,3,2
Morning,Exercise,87,8,9
Evening,Relaxation,87,5,4
Evening,Relaxation,68,5,6
Night,Relaxation,33,7,6
Night,Relaxation,129,7,9
Evening,Exercise,50,6,5
Afternoon,Relaxation,42,8,9
Night,Relaxation,79,3,4
Night,Relaxation,63,8,8
Night,Relaxation,75,5,4
Night,Relaxation,60,3,2
Afternoon,Exercise,71,6,7
Night,Relaxation,51,5,4
Night,Exercise,83,3,3
Morning,Relaxation,81,5,5
Evening,Relaxation,72,4,5
Morning,Relaxation,117,3,5
Night,Relaxation,49,7,8
Night,Relaxation,23,8,9
Afternoon,Relaxation,120,4,4
Morning,Relaxation,17,6,5
Afternoon,Exercise,81,7,6
Evening,Exercise,126,3,4
Afternoon,Relaxation,84,3,3
Evening,Relaxation,67,4,3
Morning,Relaxation,85,6,6
Afternoon,Relaxation,84,5,6
Morning,Exercise,120,6,7
Night,Relaxation,106,8,9
Morning,Exercise,115,6,8
Night,Relaxation,79,3,2
Evening,Exercise,39,8,7
Night,Relaxation,145,7,9
Afternoon,Relaxation,69,5,4
Afternoon,Relaxation,42,8,9
Morning,Exercise,50,7,8
Morning,Relaxation,113,8,7
Night,Relaxation,63,4,4
Night,Relaxation,75,7,7
Afternoon,Exercise,160,6,5
Night,Exercise,98,5,7
Afternoon,Relaxation,123,3,4
Afternoon,Relaxation,70,6,7
Afternoon,Relaxation,21,6,5
Afternoon,Relaxation,85,3,3
Evening,Exercise,123,8,10
Afternoon,Exercise,38,8,9
Night,Relaxation,50,6,6
Afternoon,Relaxation,86,6,5
Evening,Relaxation,122,4,6
Evening,Relaxation,21,7,8
Evening,Relaxation,70,6,7
Evening,Relaxation,112,5,6
Night,Relaxation,46,8,8
Evening,Relaxation,97,6,5
Evening,Relaxation,55,3,4
Morning,Exercise,95,6,7
Evening,Relaxation,132,7,6
Morning,Relaxation,52,5,5
Evening,Relaxation,41,4,4
Night,Exercise,113,6,6
Night,Relaxation,76,6,5
Night,Relaxation,159,8,8
Night,Exercise,82,8,8
Night,Relaxation,100,5,6
Morning,Relaxation,108,7,8
Morning,Relaxation,80,7,6
Afternoon,Exercise,80,7,8
Morning,Exercise,112,6,5
Afternoon,Exercise,51,7,8
Evening,Relaxation,109,7,8
Afternoon,Relaxation,77,6,5
Evening,Relaxation,27,3,3
Evening,Relaxation,21,7,7
Evening,Relaxation,142,6,6
Night,Relaxation,72,8,8
Night,Relaxation,134,6,5
Morning,Exercise,129,8,7
Night,Relaxation,40,7,7
Night,Relaxation,138,6,6
Morning,Exercise,51,6,6
Morning,Exercise,35,3,4
Afternoon,Relaxation,108,5,5
Afternoon,Relaxation,170,6,8
Evening,Relaxation,130,3,4
Night,Exercise,98,8,8
Afternoon,Exercise,113,6,6
Evening,Exercise,51,7,8
Afternoon,Relaxation,137,6,7
Night,Relaxation,103,6,5
Night,Relaxation,61,6,6
Afternoon,Relaxation,137,7,8
Night,Relaxation,39,7,8
Afternoon,Exercise,52,7,7
Morning,Relaxation,84,3,4
Night,Exercise,113,3,5
Afternoon,Exercise,46,5,5
Morning,Exercise,92,3,2
Evening,Exercise,101,4,6
Morning,Exercise,114,8,8
Evening,Relaxation,113,6,7
Afternoon,Relaxation,77,4,3
Morning,Exercise,31,8,7
Afternoon,Exercise,139,6,6
Night,Exercise,110,3,5
Afternoon,Exercise,114,4,3
Morning,Exercise,91,7,7
Afternoon,Exercise,72,6,7
Night,Relaxation,76,6,7
Night,Relaxation,36,8,7
Night,Exercise,47,4,5
Afternoon,Relaxation,141,4,6
Afternoon,Relaxation,94,6,7
Night,Exercise,113,7,9
Night,Exercise,178,8,8
Night,Exercise,133,4,4
Morning,Relaxation,100,6,5
Morning,Exercise,88,6,5
Afternoon,Relaxation,62,6,7
Morning,Exercise,107,7,7
Night,Relaxation,105,8,8
Evening,Relaxation,123,5,7
Afternoon,Relaxation,72,8,8
Afternoon,Relaxation,66,8,8
Evening,Exercise,143,4,7
Evening,Exercise,19,5,4
Evening,Relaxation,22,7,7
Afternoon,Exercise,55,8,8
Afternoon,Exercise,49,7,8
Night,Relaxation,64,6,5
Afternoon,Exercise,38,6,6
Evening,Relaxation,32,5,6
Afternoon,Relaxation,76,6,5
Morning,Exercise,120,5,6
Afternoon,Exercise,145,5,8
Evening,Relaxation,101,6,8
Afternoon,Relaxation,117,5,6
Afternoon,Relaxation,103,7,7
Evening,Relaxation,115,7,6
Morning,Exercise,83,5,6
Afternoon,Exercise,75,7,6
Night,Relaxation,85,3,4
Afternoon,Exercise,83,6,5
Afternoon,Exercise,108,4,3
Evening,Relaxation,90,8,8
Evening,Relaxation,96,8,8
Afternoon,Exercise,107,7,8
Afternoon,Exercise,81,3,4
Afternoon,Relaxation,41,6,7
Night,Relaxation,134,5,6
Evening,Exercise,60,3,4
Night,Exercise,107,4,4
Evening,Exercise,144,3,3
Morning,Exercise,69,8,8
Morning,Exercise,149,8,8
Evening,Relaxation,127,6,8
Afternoon,Relaxation,37,5,6
Morning,Exercise,39,7,8
Night,Relaxation,45,8,7
Night,Relaxation,78,7,7
Evening,Relaxation,50,6,6
Night,Relaxation,119,7,8
Morning,Exercise,65,7,6
Morning,Exercise,91,3,5
Evening,Exercise,136,4,5
Morning,Relaxation,162,6,5
Night,Relaxation,169,5,4
Evening,Exercise,79,5,4
Afternoon,Exercise,34,4,5
Evening,Relaxation,27,5,6
Night,Exercise,62,5,4
Morning,Exercise,98,5,4
Morning,Relaxation,65,7,6
Evening,Relaxation,134,3,2
Afternoon,Exercise,94,4,6
Morning,Exercise,68,5,4
Evening,Relaxation,63,8,9
Afternoon,Relaxation,21,8,9
Afternoon,Relaxation,19,7,6
Morning,Exercise,31,4,4
Afternoon,Exercise,82,8,7
Morning,Exercise,42,6,7
Afternoon,Exercise,138,7,8
Afternoon,Exercise,97,6,8
Afternoon,Relaxation,56,4,4
Night,Exercise,48,7,6
Afternoon,Exercise,173,5,4
Night,Relaxation,98,4,4
Night,Relaxation,46,6,5
Morning,Exercise,119,3,5
Morning,Exercise,104,7,9
Morning,Relaxation,80,3,3
Morning,Exercise,92,8,7
Night,Relaxation,77,4,4
Night,Exercise,29,7,8
Afternoon,Relaxation,93,8,7
Afternoon,Relaxation,176,4,3
Morning,Relaxation,178,3,3
Afternoon,Relaxation,18,5,5
Night,Relaxation,92,7,6
Morning,Relaxation,123,5,5
Night,Relaxation,88,4,3
Afternoon,Relaxation,123,7,7
Afternoon,Exercise,113,8,9
Evening,Relaxation,109,7,9
Afternoon,Exercise,104,8,7
Afternoon,Relaxation,36,3,3
Afternoon,Exercise,102,4,5
Evening,Exercise,29,4,3
Afternoon,Relaxation,76,6,5
Afternoon,Relaxation,63,4,5
Afternoon,Relaxation,98,8,10
Night,Exercise,108,3,4
Morning,Exercise,35,7,8
Afternoon,Exercise,46,8,7
Morning,Exercise,95,6,7
Evening,Exercise,59,7,8
Morning,Exercise,65,8,8
Afternoon,Exercise,145,4,5
Morning,Exercise,81,3,2
Afternoon,Exercise,128,5,4
Afternoon,Relaxation,126,7,9
Afternoon,Exercise,89,3,4
Morning,Exercise,114,5,4
Afternoon,Exercise,88,4,4
Night,Relaxation,122,5,7
Afternoon,Exercise,43,3,4
Morning,Exercise,44,8,7
Morning,Exercise,98,7,8
Night,Relaxation,76,6,7
Evening,Relaxation,37,4,4
Afternoon,Exercise,105,7,8
Morning,Exercise,42,6,6
Night,Relaxation,106,8,7
Night,Exercise,74,6,7
Evening,Exercise,90,3,3
Morning,Exercise,44,7,6
Morning,Exercise,168,7,10
